nrg_bal,siec,unit,geo\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 
FC_OTH_HH_E,H8000,TJ,DE	160543.000 	58194.000 	56031.000 	52950.000 	45553.000 	57843.000 	55496.000 	60742.000 	98281.000 	85256.000 	136242.000 
FC_OTH_HH_E,H8000,TJ,DK	66210.870 	68615.590 	70012.780 	70056.000 	70417.000 	65698.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,EA19	422969.253 	330625.109 	339246.826 	332814.500 	446135.494 	415980.760 	266055.710 	316481.726 	263960.075 	277358.043 	317428.658 
FC_OTH_HH_E,H8000,TJ,EE	13100.000 	13680.000 	13500.000 	13320.000 	13057.000 	11869.000 	12492.000 	13820.000 	14231.000 	13928.000 	14971.999 
FC_OTH_HH_E,H8000,TJ,EL	2199.355 	2202.880 	2167.200 	2137.480 	2134.100 	2093.000 	: 	1738.000 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E,H8000,TJ,EU27_2020	851064.129 	765391.417 	786397.186 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,FI	61135.000 	66660.000 	67414.000 	69516.000 	70539.000 	64715.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,FR	51882.840 	53930.690 	52943.330 	52262.831 	52848.200 	49004.844 	43143.106 	52759.145 	49284.631 	44985.082 	54502.020 
FC_OTH_HH_E,H8000,TJ,GE	: 	: 	: 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,HR	4771.200 	4589.800 	4670.900 	4899.800 	4990.700 	5006.700 	4787.500 	5783.600 	5767.600 	6134.800 	6444.100 
FC_OTH_HH_E,H8000,TJ,HU	19682.000 	19050.000 	19568.000 	20878.000 	20558.000 	19601.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,IT	36409.312 	37173.876 	45704.009 	37888.128 	39635.000 	38033.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,LT	17598.000 	18659.000 	19763.000 	19879.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,LV	14523.542 	15378.070 	15532.700 	15593.028 	15469.000 	14101.000 	14681.000 	15419.000 	16117.000 	15368.000 	17622.000 
FC_OTH_HH_E,H8000,TJ,MD	4571.000 	4552.000 	5122.000 	4822.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,MK	1531.200 	1319.000 	1417.547 	1468.641 	1368.500 	1417.546 	1141.500 	1183.300 	1430.900 	1559.100 	1423.500 
FC_OTH_HH_E,H8000,TJ,NL	11712.935 	12052.334 	12503.820 	11939.270 	12275.000 	12078.000 	10918.000 	13624.001 	12105.000 	10457.000 	12173.000 
FC_OTH_HH_E,H8000,TJ,NO	5279.587 	5574.200 	4622.000 	4576.000 	4794.000 	3734.000 	3599.000 	3897.000 	3421.000 	2836.000 	3902.000 
FC_OTH_HH_E,H8000,TJ,PL	152270.000 	152000.000 	157000.000 	164000.000 	163000.000 	162500.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,PT	36.000 	36.000 	44.170 	36.000 	36.000 	36.000 	38.000 	41.000 	45.000 	38.000 	43.000 
FC_OTH_HH_E,H8000,TJ,RO	29792.621 	29485.088 	32731.352 	33847.594 	33810.217 	33728.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,RS	18267.807 	15761.763 	16932.563 	16531.605 	16929.000 	16813.000 	14991.000 	15766.000 	16917.000 	17987.000 	16362.000 
FC_OTH_HH_E,H8000,TJ,SE	100692.000 	107485.000 	107813.000 	109440.000 	109120.000 	103507.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,SI	3139.905 	3093.233 	3139.383 	3308.988 	3434.720 	3209.662 	2797.980 	3409.253 	3430.044 	3742.699 	4244.006 
FC_OTH_HH_E,H8000,TJ,SK	17148.000 	16913.000 	17450.000 	18920.000 	18775.000 	18961.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,UA	: 	82892.000 	95103.252 	110657.124 	138902.100 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,H8000,TJ,UK	: 	: 	10904.187 	10904.187 	10904.187 	10904.187 	2174.400 	2174.400 	2174.400 	2174.400 	2174.400 
FC_OTH_HH_E,H8000,TJ,XK	401.615 	401.214 	406.626 	395.478 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,AL	100.120 	97.000 	97.000 	95.000 	85.000 	75.406 	79.230 	68.241 	70.310 	67.346 	68.741 
FC_OTH_HH_E,O4000,THS_T,AT	917.615 	905.257 	899.385 	1011.181 	999.257 	1004.262 	963.917 	1104.243 	1026.949 	1128.333 	1304.585 
FC_OTH_HH_E,O4000,THS_T,BA	29.911 	13.254 	25.561 	43.000 	82.000 	76.000 	83.000 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,BE	2480.200 	2243.600 	2400.900 	2460.300 	2459.200 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,BG	19.311 	18.021 	20.133 	22.771 	24.737 	30.675 	22.000 	22.000 	23.000 	25.000 	21.000 
FC_OTH_HH_E,O4000,THS_T,CY	103.803 	105.137 	91.191 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,CZ	46.000 	43.000 	48.000 	43.000 	43.000 	43.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,DE	12719.000 	11578.000 	10016.000 	11063.000 	11183.000 	11432.000 	11849.000 	13809.000 	12666.000 	12015.000 	13938.000 
FC_OTH_HH_E,O4000,THS_T,DK	170.120 	196.871 	215.655 	213.552 	229.531 	238.106 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,EA19	28116.854 	26487.903 	25931.556 	27501.814 	27980.852 	26580.646 	21550.451 	25898.268 	23719.758 	23033.652 	27109.569 
FC_OTH_HH_E,O4000,THS_T,EE	6.587 	8.670 	7.947 	8.969 	9.953 	8.939 	7.939 	6.939 	7.923 	8.923 	7.939 
FC_OTH_HH_E,O4000,THS_T,EL	1256.710 	1128.067 	1012.775 	1218.749 	1239.000 	1433.000 	: 	967.006 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,ES	2316.977 	2254.975 	2624.969 	2513.971 	2619.968 	2858.970 	2557.969 	2623.967 	2611.964 	2757.963 	3197.959 
FC_OTH_HH_E,O4000,THS_T,EU27_2020	29552.918 	27985.549 	27436.316 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,FI	265.000 	297.000 	324.000 	352.000 	378.000 	371.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,FR	4175.173 	4218.956 	4511.578 	5007.523 	5037.000 	5377.000 	5357.999 	6468.000 	6425.000 	6078.999 	7445.000 
FC_OTH_HH_E,O4000,THS_T,GE	8.800 	9.600 	17.190 	13.700 	13.849 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,HR	99.100 	94.301 	113.001 	131.199 	135.200 	136.400 	121.001 	144.700 	164.600 	197.700 	222.300 
FC_OTH_HH_E,O4000,THS_T,HU	72.000 	67.000 	69.001 	68.000 	54.000 	66.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,IE	1284.881 	1115.626 	1149.177 	1058.280 	1073.422 	1018.240 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,IT	1759.138 	1860.463 	2080.835 	1968.261 	2169.000 	2255.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,LT	51.300 	55.700 	53.700 	51.700 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,LU	133.576 	114.990 	144.323 	154.537 	173.359 	173.482 	151.295 	177.786 	189.002 	170.039 	190.473 
FC_OTH_HH_E,O4000,THS_T,LV	51.409 	51.050 	52.346 	53.022 	49.163 	46.997 	52.998 	50.998 	50.976 	50.998 	50.998 
FC_OTH_HH_E,O4000,THS_T,MD	50.000 	52.000 	57.000 	57.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,MK	8.209 	8.378 	10.170 	10.248 	10.612 	10.381 	9.661 	11.996 	26.749 	9.465 	9.082 
FC_OTH_HH_E,O4000,THS_T,MT	14.017 	14.344 	13.919 	14.941 	13.355 	15.334 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,NL	33.897 	34.013 	34.131 	35.000 	35.000 	35.000 	35.000 	41.000 	39.000 	37.000 	44.000 
FC_OTH_HH_E,O4000,THS_T,NO	4.829 	13.430 	50.140 	69.799 	93.446 	86.533 	100.882 	134.164 	134.143 	137.985 	203.366 
FC_OTH_HH_E,O4000,THS_T,PL	565.000 	595.000 	580.000 	550.000 	560.000 	535.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,PT	413.000 	374.100 	387.100 	393.000 	395.000 	398.000 	430.000 	473.000 	489.000 	541.000 	628.000 
FC_OTH_HH_E,O4000,THS_T,RO	245.533 	284.453 	260.970 	248.388 	219.842 	228.139 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,RS	23.078 	41.913 	33.375 	42.163 	58.000 	54.000 	39.000 	66.000 	86.000 	63.000 	34.000 
FC_OTH_HH_E,O4000,THS_T,SE	219.000 	199.000 	198.000 	214.000 	215.000 	239.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,SI	128.571 	120.955 	120.280 	129.380 	138.291 	148.853 	144.328 	177.316 	213.922 	245.573 	300.391 
FC_OTH_HH_E,O4000,THS_T,SK	6.000 	7.000 	7.000 	8.000 	8.000 	4.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,UA	: 	25.000 	69.000 	51.880 	105.015 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,THS_T,UK	: 	: 	2232.551 	2223.279 	2264.754 	2268.880 	2259.860 	2558.060 	2434.700 	2401.130 	3083.260 
FC_OTH_HH_E,O4000,THS_T,XK	4.719 	10.453 	10.469 	5.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,AL	4518.816 	4377.998 	4377.998 	4287.730 	3836.390 	3403.374 	3575.967 	3079.989 	3173.372 	3039.594 	3102.556 
FC_OTH_HH_E,O4000,TJ,AT	39364.292 	38838.596 	38580.047 	43371.955 	42845.730 	43194.732 	41461.594 	47326.559 	44005.852 	48338.404 	55880.613 
FC_OTH_HH_E,O4000,TJ,BA	1302.026 	582.368 	1111.188 	1874.155 	3535.676 	3275.220 	3578.296 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,BE	107213.391 	95865.001 	102693.141 	105202.701 	105153.400 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,BG	884.154 	827.867 	925.675 	1044.574 	1137.902 	1411.050 	1008.304 	1012.000 	1054.297 	1146.300 	958.608 
FC_OTH_HH_E,O4000,TJ,CY	4611.241 	4670.501 	4050.978 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,CZ	2011.764 	1880.562 	2099.232 	1880.562 	1880.562 	1880.562 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,DE	544741.376 	495867.422 	429008.422 	473761.808 	479071.756 	486470.624 	520630.081 	593642.296 	544311.560 	516703.310 	599135.342 
FC_OTH_HH_E,O4000,TJ,DK	7334.901 	8483.598 	: 	8940.995 	9610.004 	9969.022 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,EA19	1215818.009 	1144712.040 	1121795.370 	1188616.168 	1209204.671 	1146020.632 	944101.836 	1119203.681 	1026708.665 	997931.633 	1173595.306 
FC_OTH_HH_E,O4000,TJ,EE	289.169 	380.613 	348.873 	393.739 	436.937 	392.422 	348.522 	304.622 	347.820 	389.730 	346.752 
FC_OTH_HH_E,O4000,TJ,EL	52781.820 	47378.814 	42536.550 	51187.458 	52038.000 	60186.000 	: 	40614.252 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,ES	103464.665 	100695.965 	117218.056 	112303.246 	117174.804 	127321.589 	114449.919 	117675.891 	117468.585 	123857.836 	143458.604 
FC_OTH_HH_E,O4000,TJ,EU27_2020	1280604.111 	1212480.938 	1180358.119 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,FI	11473.705 	12786.147 	13947.876 	15163.808 	16298.226 	15986.390 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,FR	180345.509 	182321.382 	195025.516 	216243.721 	217502.696 	231988.276 	231164.870 	278938.553 	277144.447 	262437.034 	321071.984 
FC_OTH_HH_E,O4000,TJ,GE	404.800 	441.600 	790.740 	630.200 	637.054 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,HR	4355.918 	4209.428 	5003.506 	5794.602 	5972.328 	6013.776 	5353.484 	6392.069 	7238.037 	8679.457 	9771.146 
FC_OTH_HH_E,O4000,TJ,HU	3322.080 	3091.380 	3183.706 	3137.520 	2492.640 	3095.202 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,IE	56235.583 	48861.697 	50217.680 	46318.376 	47028.269 	44515.310 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,IT	78346.049 	82717.273 	92098.212 	87398.082 	95858.800 	99420.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,LT	2286.749 	2490.013 	2397.007 	2310.990 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,LU	5675.911 	4886.270 	6132.429 	6566.277 	7366.024 	7371.597 	6429.735 	7554.305 	8031.073 	7225.467 	8093.769 
FC_OTH_HH_E,O4000,TJ,LV	2184.368 	2169.115 	2224.182 	2252.905 	2088.936 	1996.903 	2251.885 	2166.905 	2165.970 	2166.905 	2166.905 
FC_OTH_HH_E,O4000,TJ,MD	2127.500 	2212.600 	2425.350 	2425.350 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,MK	369.208 	376.583 	461.484 	464.778 	482.156 	469.947 	436.268 	541.571 	1181.286 	413.689 	396.729 
FC_OTH_HH_E,O4000,TJ,MT	644.323 	659.365 	639.788 	686.614 	613.715 	703.906 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,NL	1503.634 	1508.802 	1515.413 	1553.912 	1553.912 	1553.912 	1553.212 	1825.088 	1736.096 	1645.704 	1959.980 
FC_OTH_HH_E,O4000,TJ,NO	222.105 	591.162 	2179.034 	3023.344 	4030.513 	3732.601 	4372.024 	5806.484 	5817.514 	5983.168 	8801.070 
FC_OTH_HH_E,O4000,TJ,PL	25804.680 	27174.840 	26440.000 	25070.650 	25526.480 	24386.905 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,PT	18821.236 	17054.845 	17626.211 	17921.600 	17986.400 	18127.800 	19586.200 	21551.750 	22273.000 	24591.350 	28470.950 
FC_OTH_HH_E,O4000,TJ,RO	11819.636 	13693.275 	12562.752 	11957.150 	10582.974 	10982.383 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,RS	1091.843 	1982.946 	1579.005 	1994.774 	2743.748 	2554.200 	1827.267 	3161.598 	3937.768 	2913.939 	1606.976 
FC_OTH_HH_E,O4000,TJ,SE	9252.969 	8407.949 	8347.878 	9022.454 	9064.615 	10076.479 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,SI	5558.986 	5238.220 	5212.989 	5610.976 	5990.003 	6443.626 	6225.567 	7648.458 	9223.276 	10584.359 	12911.134 
FC_OTH_HH_E,O4000,TJ,SK	276.000 	322.000 	322.000 	368.000 	368.000 	184.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,UA	: 	1150.000 	3174.000 	2386.480 	4830.690 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4000,TJ,UK	: 	: 	98149.391 	97707.296 	99556.361 	99787.510 	99373.251 	112677.299 	107200.824 	105709.186 	135743.297 
FC_OTH_HH_E,O4000,TJ,XK	188.760 	418.120 	418.760 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E,O4669,THS_T,BE	26.200 	22.200 	23.900 	23.800 	27.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,CY	12.793 	12.556 	9.299 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,DE	6.000 	6.000 	7.000 	0.000 	6.000 	3.000 	2.000 	3.000 	3.000 	5.000 	6.000 
FC_OTH_HH_E,O4669,THS_T,DK	0.731 	3.621 	2.655 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,EA19	1142.871 	1003.301 	1018.433 	946.152 	990.586 	908.282 	143.412 	192.684 	206.718 	213.803 	247.642 
FC_OTH_HH_E,O4669,THS_T,EL	2.472 	3.000 	2.552 	3.666 	3.000 	4.000 	: 	4.000 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E,O4669,THS_T,EU27_2020	1143.602 	1006.922 	1021.088 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,FR	156.873 	170.927 	164.087 	176.000 	167.000 	153.000 	135.000 	179.000 	197.000 	202.000 	234.000 
FC_OTH_HH_E,O4669,THS_T,GE	: 	: 	: 	: 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.200 	0.800 	0.900 	1.000 	0.900 
FC_OTH_HH_E,O4669,THS_T,IE	930.682 	780.414 	803.443 	734.188 	779.654 	739.399 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,IT	2.000 	2.000 	2.000 	2.000 	2.000 	1.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,LU	0.510 	0.647 	0.477 	0.498 	0.484 	0.828 	0.412 	0.684 	0.718 	0.803 	0.642 
FC_OTH_HH_E,O4669,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E,O4669,THS_T,MD	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,NL	5.341 	5.457 	5.575 	6.000 	6.000 	6.000 	6.000 	6.000 	6.000 	6.000 	7.000 
FC_OTH_HH_E,O4669,THS_T,NO	0.000 	0.563 	9.000 	10.000 	25.000 	25.000 	28.000 	39.000 	23.000 	45.000 	61.000 
FC_OTH_HH_E,O4669,THS_T,PL	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,PT	0.000 	0.100 	0.100 	0.000 	0.000 	0.000 	0.000 	1.000 	0.000 	1.000 	1.000 
FC_OTH_HH_E,O4669,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,UA	: 	: 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,THS_T,UK	: 	: 	1869.085 	1860.277 	1883.876 	1920.790 	1909.000 	2124.700 	1996.260 	1973.490 	2523.460 
FC_OTH_HH_E,O4669,TJ,BE	1147.560 	954.600 	1027.700 	1023.400 	1161.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,TJ,CY	560.333 	549.953 	407.296 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,TJ,DE	256.800 	256.800 	299.600 	0.000 	256.800 	128.400 	85.600 	128.400 	128.400 	214.000 	256.800 
FC_OTH_HH_E,O4669,TJ,DK	31.799 	157.514 	100.012 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,TJ,EA19	50224.483 	44016.876 	44695.008 	41493.297 	43460.050 	39881.221 	6113.381 	8214.538 	8810.845 	9113.173 	10555.254 
FC_OTH_HH_E,O4669,TJ,EL	106.296 	129.000 	109.736 	157.638 	129.000 	172.000 	: 	172.000 	: 	: 	: 
FC_OTH_HH_E,O4669,TJ,EU27_2020	50256.282 	44174.389 	44795.020 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,TJ,FR	6682.947 	7281.661 	6990.270 	7497.776 	7114.367 	6517.953 	5751.135 	7625.579 	8392.397 	8605.402 	9968.634 
FC_OTH_HH_E,O4669,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	8.792 	35.168 	39.564 	43.960 	39.564 
FC_OTH_HH_E,O4669,TJ,IE	41132.292 	34491.069 	35508.855 	32448.071 	34457.480 	32678.375 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,TJ,IT	86.000 	86.000 	86.000 	86.000 	86.000 	43.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4669,TJ,LU	22.338 	28.339 	20.893 	21.812 	21.199 	36.266 	18.046 	29.959 	31.448 	35.171 	28.120 
FC_OTH_HH_E,O4669,TJ,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E,O4669,TJ,NL	229.917 	235.079 	240.283 	258.600 	258.600 	258.600 	258.600 	258.600 	258.600 	258.600 	301.700 
FC_OTH_HH_E,O4669,TJ,NO	0.000 	24.265 	387.900 	431.000 	1077.500 	1077.500 	1206.800 	1680.900 	991.300 	1939.500 	2629.100 
FC_OTH_HH_E,O4669,TJ,PT	0.000 	4.375 	4.375 	0.000 	0.000 	0.000 	0.000 	43.750 	0.000 	43.750 	43.750 
FC_OTH_HH_E,O4669,TJ,UK	: 	: 	82031.457 	81614.498 	82680.758 	84325.582 	83783.012 	93280.453 	87593.541 	86594.449 	110670.435 
FC_OTH_HH_E,O4671,THS_T,AT	891.337 	877.807 	872.505 	981.928 	975.056 	980.082 	939.984 	1071.777 	995.600 	1091.813 	1240.988 
FC_OTH_HH_E,O4671,THS_T,BA	24.046 	9.243 	20.900 	34.000 	74.000 	69.000 	75.000 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,BE	2284.700 	2082.000 	2228.400 	2285.500 	2286.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,BG	1.120 	0.296 	0.119 	0.782 	0.000 	0.000 	1.000 	0.000 	1.000 	1.000 	2.000 
FC_OTH_HH_E,O4671,THS_T,CY	59.704 	60.435 	53.444 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,DE	11767.000 	10707.000 	9068.000 	10413.000 	10349.000 	10787.000 	11097.000 	12923.000 	11903.000 	11192.000 	13078.000 
FC_OTH_HH_E,O4671,THS_T,DK	137.362 	157.705 	175.331 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,EA19	22648.323 	21207.538 	20313.978 	22223.907 	22484.823 	21565.812 	18351.302 	22153.309 	20026.478 	19206.211 	22757.902 
FC_OTH_HH_E,O4671,THS_T,EE	1.904 	2.000 	1.947 	1.969 	2.953 	3.939 	3.939 	3.939 	4.923 	4.923 	3.939 
FC_OTH_HH_E,O4671,THS_T,EL	1180.108 	1051.948 	935.868 	1141.185 	1166.000 	1357.000 	: 	908.005 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,ES	1569.004 	1453.004 	1670.004 	1579.004 	1616.004 	1890.005 	1566.004 	1517.004 	1415.003 	1540.004 	1822.004 
FC_OTH_HH_E,O4671,THS_T,EU27_2020	23016.005 	21561.339 	20720.028 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,FI	214.000 	246.000 	271.000 	297.000 	317.000 	306.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,FR	3307.301 	3306.111 	3534.711 	3993.523 	4030.000 	4382.000 	4383.000 	5311.000 	5241.000 	4881.000 	6004.000 
FC_OTH_HH_E,O4671,THS_T,GE	: 	: 	: 	: 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,HR	58.200 	50.800 	70.600 	83.400 	84.000 	84.500 	68.300 	83.500 	94.500 	121.700 	138.800 
FC_OTH_HH_E,O4671,THS_T,IE	267.710 	263.341 	260.854 	253.533 	222.907 	214.251 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,IT	755.382 	840.596 	1063.000 	920.566 	1148.000 	1265.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,LT	21.500 	20.800 	21.700 	18.600 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,LU	132.625 	113.729 	143.431 	153.713 	172.454 	172.223 	150.429 	176.751 	187.978 	168.541 	187.768 
FC_OTH_HH_E,O4671,THS_T,LV	32.000 	32.401 	32.435 	30.590 	27.163 	24.997 	24.994 	24.994 	24.994 	24.994 	24.994 
FC_OTH_HH_E,O4671,THS_T,MD	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,MK	4.074 	4.027 	3.760 	4.109 	3.763 	4.124 	4.075 	5.200 	17.935 	: 	: 
FC_OTH_HH_E,O4671,THS_T,MT	0.153 	0.153 	0.162 	0.224 	0.205 	0.486 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,NL	7.052 	7.052 	7.052 	7.000 	7.000 	7.000 	7.000 	7.000 	7.000 	7.000 	7.000 
FC_OTH_HH_E,O4671,THS_T,NO	0.171 	8.758 	35.140 	54.799 	67.446 	60.533 	64.882 	87.164 	99.143 	80.985 	130.366 
FC_OTH_HH_E,O4671,THS_T,PL	66.000 	65.000 	80.000 	70.000 	70.000 	70.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,PT	52.000 	47.000 	55.000 	46.000 	54.000 	53.000 	57.000 	60.000 	65.000 	86.000 	122.000 
FC_OTH_HH_E,O4671,THS_T,SE	105.000 	80.000 	80.000 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,SI	104.843 	96.161 	94.465 	100.572 	109.651 	119.147 	121.952 	149.839 	181.980 	209.936 	267.209 
FC_OTH_HH_E,O4671,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E,O4671,THS_T,UA	: 	: 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 
